timestamp,humidity,pm_2_5,pm_2_5_sp,temperature,pm_2_5_lag_1,pm_2_5_lag_2,pm_2_5_lag_3,pm_2_5_lag_4,pm_2_5_lag_5,pm_2_5_lag_6,pm_2_5_lag_7
2022-09-16 07:00:00,51.3256113,15.29102761,15.8153964,32.39000766,17.77581642,13.00391543,18.70263975,16.69724087,14.19524357,18.1369863,14.81767571
2022-09-17 07:00:00,57.9618966,15.61055189,16.19264144,31.35524818,15.29102761,17.77581642,13.00391543,18.70263975,16.69724087,14.19524357,18.1369863
2022-09-18 07:00:00,48.70704103,13.12864675,13.36845803,34.07474886,15.61055189,15.29102761,17.77581642,13.00391543,18.70263975,16.69724087,14.19524357
2022-09-19 07:00:00,52.73259739,13.22357895,13.55934343,32.42191077,13.12864675,15.61055189,15.29102761,17.77581642,13.00391543,18.70263975,16.69724087
2022-09-20 07:00:00,42.1983381,12.46498703,13.02332469,34.97614587,13.22357895,13.12864675,15.61055189,15.29102761,17.77581642,13.00391543,18.70263975
2022-09-21 07:00:00,56.83755068,22.86769676,25.61196911,31.21940637,12.46498703,13.22357895,13.12864675,15.61055189,15.29102761,17.77581642,13.00391543
2022-09-22 07:00:00,54.55536229,18.82425173,20.95780591,32.02256233,22.86769676,12.46498703,13.22357895,13.12864675,15.61055189,15.29102761,17.77581642
2022-09-23 07:00:00,55.25606098,16.39948674,17.80811966,30.64195726,18.82425173,22.86769676,12.46498703,13.22357895,13.12864675,15.61055189,15.29102761
2022-09-24 07:00:00,56.83569368,15.89406237,16.83866837,31.22248826,16.39948674,18.82425173,22.86769676,12.46498703,13.22357895,13.12864675,15.61055189
2022-09-25 07:00:00,53.56720549,17.37835764,19.2366705,32.23871116,15.89406237,16.39948674,18.82425173,22.86769676,12.46498703,13.22357895,13.12864675
2022-09-26 07:00:00,54.82544929,16.50981211,18.82888147,32.08896494,17.37835764,15.89406237,16.39948674,18.82425173,22.86769676,12.46498703,13.22357895
2022-09-27 07:00:00,45.18666164,16.11339476,16.48352816,34.79300744,16.50981211,17.37835764,15.89406237,16.39948674,18.82425173,22.86769676,12.46498703
2022-09-28 07:00:00,58.30833879,15.3919555,16.10992301,31.40640291,16.11339476,16.50981211,17.37835764,15.89406237,16.39948674,18.82425173,22.86769676
2022-09-29 07:00:00,62.82312251,10.34221388,10.46679174,30.20881426,15.3919555,16.11339476,16.50981211,17.37835764,15.89406237,16.39948674,18.82425173
2022-09-30 07:00:00,60.96298401,11.11172089,11.53861231,30.75353587,10.34221388,15.3919555,16.11339476,16.50981211,17.37835764,15.89406237,16.39948674
2022-10-01 07:00:00,58.85414529,10.88365494,13.70355731,30.85068323,11.11172089,10.34221388,15.3919555,16.11339476,16.50981211,17.37835764,15.89406237
2022-10-02 07:00:00,50.89059411,8.53636733,8.652986591,32.67082893,10.88365494,11.11172089,10.34221388,15.3919555,16.11339476,16.50981211,17.37835764
2022-10-03 07:00:00,53.95865652,8.508798776,8.592351816,32.52414532,8.53636733,10.88365494,11.11172089,10.34221388,15.3919555,16.11339476,16.50981211
2022-10-04 07:00:00,59.71245656,12.92982456,13.31081659,31.19657973,8.508798776,8.53636733,10.88365494,11.11172089,10.34221388,15.3919555,16.11339476
2022-10-05 07:00:00,51.75708301,6.87278415,7.030218826,33.3930462,12.92982456,8.508798776,8.53636733,10.88365494,11.11172089,10.34221388,15.3919555
2022-10-06 07:00:00,57.41961266,12.80588919,13.25280681,32.08606659,6.87278415,12.92982456,8.508798776,8.53636733,10.88365494,11.11172089,10.34221388
2022-10-07 07:00:00,55.95910215,12.67808219,12.95390233,31.98695573,12.80588919,6.87278415,12.92982456,8.508798776,8.53636733,10.88365494,11.11172089
2022-10-08 07:00:00,59.76934684,14.57844265,14.94553126,30.7669812,12.67808219,12.80588919,6.87278415,12.92982456,8.508798776,8.53636733,10.88365494
2022-10-09 07:00:00,48.7583519,18.1208981,20.23834197,33.7301468,14.57844265,12.67808219,12.80588919,6.87278415,12.92982456,8.508798776,8.53636733
2022-10-20 07:00:00,48.30729487,7.666666667,7.666666667,34.5335141,18.1208981,14.57844265,12.67808219,12.80588919,6.87278415,12.92982456,8.508798776
2022-10-22 07:00:00,49.81053162,7.762829404,7.814840499,34.52595007,7.666666667,18.1208981,14.57844265,12.67808219,12.80588919,6.87278415,12.92982456
2022-10-24 07:00:00,61.36442857,10.28571429,10.28571429,29.66785714,7.762829404,7.666666667,18.1208981,14.57844265,12.67808219,12.80588919,6.87278415
2022-10-28 07:00:00,54.03313187,24.55037313,27.84342964,33.01603914,10.28571429,7.762829404,7.666666667,18.1208981,14.57844265,12.67808219,12.80588919
2022-11-06 07:00:00,60.81908499,10.37114914,10.46650367,31.10529095,24.55037313,10.28571429,7.762829404,7.666666667,18.1208981,14.57844265,12.67808219
2022-11-07 07:00:00,57.35205081,11.86965812,12.13589744,31.64971368,10.37114914,24.55037313,10.28571429,7.762829404,7.666666667,18.1208981,14.57844265
2022-11-08 07:00:00,53.48683403,14.58551028,15.13917884,32.91197634,11.86965812,10.37114914,24.55037313,10.28571429,7.762829404,7.666666667,18.1208981
2022-11-09 07:00:00,48.49288711,12.30873866,12.69905311,34.57512557,14.58551028,11.86965812,10.37114914,24.55037313,10.28571429,7.762829404,7.666666667
2022-11-10 07:00:00,54.17649077,15.89733542,16.40578577,33.81007819,12.30873866,14.58551028,11.86965812,10.37114914,24.55037313,10.28571429,7.762829404
2022-11-11 07:00:00,59.00948943,17.13341969,17.62553926,31.81412425,15.89733542,12.30873866,14.58551028,11.86965812,10.37114914,24.55037313,10.28571429
2022-11-12 07:00:00,60.95733162,9.097999183,9.323133415,31.36341085,17.13341969,15.89733542,12.30873866,14.58551028,11.86965812,10.37114914,24.55037313
2022-11-13 07:00:00,54.17686267,6.642409471,6.749130132,33.3918302,9.097999183,17.13341969,15.89733542,12.30873866,14.58551028,11.86965812,10.37114914
2022-11-14 07:00:00,55.30438613,6.875502008,7.465918204,33.22978348,6.642409471,9.097999183,17.13341969,15.89733542,12.30873866,14.58551028,11.86965812
2022-11-15 07:00:00,57.39293713,11.80935569,12.53880071,33.39395944,6.875502008,6.642409471,9.097999183,17.13341969,15.89733542,12.30873866,14.58551028
2022-11-16 07:00:00,55.93753928,15.04473386,15.49801924,33.14891341,11.80935569,6.875502008,6.642409471,9.097999183,17.13341969,15.89733542,12.30873866
2022-11-17 07:00:00,54.57032064,11.46344592,11.66709402,33.78144872,15.04473386,11.80935569,6.875502008,6.642409471,9.097999183,17.13341969,15.89733542
2022-11-18 07:00:00,52.5912111,14.01166019,14.21753607,34.32290788,11.46344592,15.04473386,11.80935569,6.875502008,6.642409471,9.097999183,17.13341969
2022-11-19 07:00:00,52.99762838,7.957107232,8.035411471,33.35326185,14.01166019,11.46344592,15.04473386,11.80935569,6.875502008,6.642409471,9.097999183
2022-11-20 07:00:00,53.15171832,12.54768271,13.12005336,33.36588706,7.957107232,14.01166019,11.46344592,15.04473386,11.80935569,6.875502008,6.642409471
2022-11-21 07:00:00,48.8740906,16.84399225,17.16182171,35.0802907,12.54768271,7.957107232,14.01166019,11.46344592,15.04473386,11.80935569,6.875502008
2022-11-22 07:00:00,46.86910073,18.40716753,20.04484692,35.40579991,16.84399225,12.54768271,7.957107232,14.01166019,11.46344592,15.04473386,11.80935569
2022-11-23 07:00:00,52.06692408,10.17920277,10.38080388,33.35294872,18.40716753,16.84399225,12.54768271,7.957107232,14.01166019,11.46344592,15.04473386
2022-11-24 07:00:00,53.14562526,15.81058496,16.24704245,33.43649617,10.17920277,18.40716753,16.84399225,12.54768271,7.957107232,14.01166019,11.46344592
2022-11-25 07:00:00,52.80021843,17.4341534,18.46406175,32.99710082,15.81058496,10.17920277,18.40716753,16.84399225,12.54768271,7.957107232,14.01166019
2022-11-26 07:00:00,47.79842791,16.8375564,17.20027768,35.45125304,17.4341534,15.81058496,10.17920277,18.40716753,16.84399225,12.54768271,7.957107232
2022-11-27 07:00:00,48.35021695,16.05176363,16.81951443,35.27915254,16.8375564,17.4341534,15.81058496,10.17920277,18.40716753,16.84399225,12.54768271
2022-11-28 07:00:00,48.22293158,20.7518361,21.86254826,34.60151351,16.05176363,16.8375564,17.4341534,15.81058496,10.17920277,18.40716753,16.84399225
2022-11-29 07:00:00,47.11264345,14.13091684,14.55820896,35.56194883,20.7518361,16.05176363,16.8375564,17.4341534,15.81058496,10.17920277,18.40716753
2022-11-30 07:00:00,47.03785272,14.3735588,14.91250959,35.50275902,14.13091684,20.7518361,16.05176363,16.8375564,17.4341534,15.81058496,10.17920277
2022-12-01 07:00:00,45.65425642,11.01840917,11.49757113,35.7342644,14.3735588,14.13091684,20.7518361,16.05176363,16.8375564,17.4341534,15.81058496
2022-12-02 07:00:00,52.68785837,8.451916376,8.683954055,33.24534981,11.01840917,14.3735588,14.13091684,20.7518361,16.05176363,16.8375564,17.4341534
2022-12-03 07:00:00,57.46382279,9.882489549,10.53767915,31.43488673,8.451916376,11.01840917,14.3735588,14.13091684,20.7518361,16.05176363,16.8375564
2022-12-04 07:00:00,59.19989636,8.584082157,8.731394354,31.1185586,9.882489549,8.451916376,11.01840917,14.3735588,14.13091684,20.7518361,16.05176363
2022-12-05 07:00:00,55.53713062,8.024790084,8.395209581,32.71838323,8.584082157,9.882489549,8.451916376,11.01840917,14.3735588,14.13091684,20.7518361
2022-12-06 07:00:00,55.93846315,14.94271039,15.3135861,32.567891,8.024790084,8.584082157,9.882489549,8.451916376,11.01840917,14.3735588,14.13091684
2022-12-07 07:00:00,49.98067836,7.766770942,8.002084057,34.54555401,14.94271039,8.024790084,8.584082157,9.882489549,8.451916376,11.01840917,14.3735588
2022-12-08 07:00:00,51.45633106,6.076402321,6.273429952,34.086,7.766770942,14.94271039,8.024790084,8.584082157,9.882489549,8.451916376,11.01840917
2022-12-09 07:00:00,61.52099987,6.191845494,6.329472329,29.94162591,6.076402321,7.766770942,14.94271039,8.024790084,8.584082157,9.882489549,8.451916376
